site,gs,SOStypicaldate,SOSdate,ChangeSOS,TempAnom_2mo_sos,PrecipAnom_2mo_sos,MAXtypicaldate,MAXdate,ChangeMAX,TempAnom_5mo_max,PrecipAnom_5mo_max,EOStypicaldate,EOSdate,ChangeEOS,TypicalGSL,GSLength,ChangeGSL,TypicalMaxNDVI,MAXndvi,Change_ndvi_max,YrsBiomass,ANPP_control,sdANPP_control,check,ndep_1984,ndep_2016,ndep_change_2016_1984,continent,habitat,latitude,longitude,Managed,Burned,Elevation,RainMAP,TempMAT,Richness,NativeRichness,IntRichness,FractionExotic,SoilC,SoilN,SoilP,SoilK,ObsYrMeanEven,ObsYrMeanInvSimp,TempTrend36yr_2mo_sos_pvalue,TempTrend36yr_5mo_max_pvalue,PrecipTrend36yr_2mo_sos_pvalue,PrecipTrend36yr_5mo_max_pvalue,TempTrend36yr_5mo_max_slope,TempTrend36yr_2mo_sos_slope,PrecipTrend36yr_5mo_max_slope,PrecipTrend36yr_2mo_sos_slope,PhenoTrendXyr_sos_pvalue,PhenoTrendXyr_eos_pvalue,PhenoTrendXyr_gsl_pvalue,PhenoTrendXyr_maxndvi_pvalue,PhenoTrendXyr_sos_slope,PhenoTrendXyr_eos_slope,PhenoTrendXyr_gsl_slope,PhenoTrendXyr_maxndvi_slope,ChangeSOS_TempAnom_2mo_sos_pvalue,ChangeSOS_TempAnom_2mo_sos_slope,ChangeSOS_PrecipAnom_2mo_sos_pvalue,ChangeSOS_PrecipAnom_2mo_sos_slope,Change_ndvi_max_TempAnom_5mo_max_pvalue,Change_ndvi_max_TempAnom_5mo_max_slope,Change_ndvi_max_PrecipAnom_5mo_max_pvalue,Change_ndvi_max_PrecipAnom_5mo_max_slope,Change_ndvi_max_ChangeGSL_pvalue,Change_ndvi_max_ChangeGSL_slope,ChangeGSL_TempAnom_5mo_max_pvalue,ChangeGSL_TempAnom_5mo_max_slope,ChangeGSL_PrecipAnom_5mo_max_pvalue,ChangeGSL_PrecipAnom_5mo_max_slope,OverallTemp_pvalue,OverallTemp_slope
abisko,1994,NA,NA,NA,-2.7717947808977934,-14.097437149439092,NA,NA,NA,-2.6564097755994505,-127.16409976665778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,included,233.4103985,166.3513676,-67.05903090000001,Europe,tundra grassland,68.319867,18.740062000000002,0,0,410,390,-0.804166615,19,19,0,0,NA,NA,NA,NA,0.7143845558781867,3.731705174862612,0.2841793257561702,0.005431834174536342,0.25362921237308805,0.9435456956989985,0.1753281875850297,0.03634491516528914,-0.08283142030929398,0.5590990771044481,0.9870408119398717,0.5966127017669521,0.8759752319528662,0.2754613551592553,-0.013688212927723457,-0.14334600760455668,-0.12965779467683328,0.002163916093170992,0.03233934307921811,-4.577398167947914,0.5872364565505617,0.09314842193508974,0.4594129148769561,0.0033897914591946637,0.12704030348664835,3.5286503930615154e-4,0.1312335436538634,0.0012625572481722064,0.11722565598663856,2.7304909425794497,0.14368353647692717,0.13767507464762374,0.152737300782199,1.3710709982603706e-4
abisko,1995,NA,NA,NA,-1.7717949001070834,42.7025678096675,NA,NA,NA,-6.056410467013331,-30.46409518902081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,included,233.4103985,166.3513676,-67.05903090000001,Europe,tundra grassland,68.319867,18.740062000000002,0,0,410,390,-0.804166615,19,19,0,0,NA,NA,NA,NA,0.7143845558781867,3.731705174862612,0.2841793257561702,0.005431834174536342,0.25362921237308805,0.9435456956989985,0.1753281875850297,0.03634491516528914,-0.08283142030929398,0.5590990771044481,0.9870408119398717,0.5966127017669521,0.8759752319528662,0.2754613551592553,-0.013688212927723457,-0.14334600760455668,-0.12965779467683328,0.002163916093170992,0.03233934307921811,-4.577398167947914,0.5872364565505617,0.09314842193508974,0.4594129148769561,0.0033897914591946637,0.12704030348664835,3.5286503930615154e-4,0.1312335436538634,0.0012625572481722064,0.11722565598663856,2.7304909425794497,0.14368353647692717,0.13767507464762374,0.152737300782199,1.3710709982603706e-4
abisko,1996,NA,NA,NA,-3.071794852423363,-2.097435242090498,NA,NA,NA,-1.25641075311562,-74.5641012925369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,included,233.4103985,166.3513676,-67.05903090000001,Europe,tundra grassland,68.319867,18.740062000000002,0,0,410,390,-0.804166615,19,19,0,0,NA,NA,NA,NA,0.7143845558781867,3.731705174862612,0.2841793257561702,0.005431834174536342,0.25362921237308805,0.9435456956989985,0.1753281875850297,0.03634491516528914,-0.08283142030929398,0.5590990771044481,0.9870408119398717,0.5966127017669521,0.8759752319528662,0.2754613551592553,-0.013688212927723457,-0.14334600760455668,-0.12965779467683328,0.002163916093170992,0.03233934307921811,-4.577398167947914,0.5872364565505617,0.09314842193508974,0.4594129148769561,0.0033897914591946637,0.12704030348664835,3.5286503930615154e-4,0.1312335436538634,0.0012625572481722064,0.11722565598663856,2.7304909425794497,0.14368353647692717,0.13767507464762374,0.152737300782199,1.3710709982603706e-4
abisko,1997,NA,NA,NA,-0.3717949239489333,-61.39743638649959,NA,NA,NA,6.94358977140525,-113.4641047257644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,included,233.4103985,166.3513676,-67.05903090000001,Europe,tundra grassland,68.319867,18.740062000000002,0,0,410,390,-0.804166615,19,19,0,0,NA,NA,NA,NA,0.7143845558781867,3.731705174862612,0.2841793257561702,0.005431834174536342,0.25362921237308805,0.9435456956989985,0.1753281875850297,0.03634491516528914,-0.08283142030929398,0.5590990771044481,0.9870408119398717,0.5966127017669521,0.8759752319528662,0.2754613551592553,-0.013688212927723457,-0.14334600760455668,-0.12965779467683328,0.002163916093170992,0.03233934307921811,-4.577398167947914,0.5872364565505617,0.09314842193508974,0.4594129148769561,0.0033897914591946637,0.12704030348664835,3.5286503930615154e-4,0.1312335436538634,0.0012625572481722064,0.11722565598663856,2.7304909425794497,0.14368353647692717,0.13767507464762374,0.152737300782199,1.3710709982603706e-4
abisko,1998,NA,NA,NA,-0.671795055079152,28.202560180272798,NA,NA,NA,2.443589532986751,34.33589260394737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,included,233.4103985,166.3513676,-67.05903090000001,Europe,tundra grassland,68.319867,18.740062000000002,0,0,410,390,-0.804166615,19,19,0,0,NA,NA,NA,NA,0.7143845558781867,3.731705174862612,0.2841793257561702,0.005431834174536342,0.25362921237308805,0.9435456956989985,0.1753281875850297,0.03634491516528914,-0.08283142030929398,0.5590990771044481,0.9870408119398717,0.5966127017669521,0.8759752319528662,0.2754613551592553,-0.013688212927723457,-0.14334600760455668,-0.12965779467683328,0.002163916093170992,0.03233934307921811,-4.577398167947914,0.5872364565505617,0.09314842193508974,0.4594129148769561,0.0033897914591946637,0.12704030348664835,3.5286503930615154e-4,0.1312335436538634,0.0012625572481722064,0.11722565598663856,2.7304909425794497,0.14368353647692717,0.13767507464762374,0.152737300782199,1.3710709982603706e-4
abisko,1999,NA,NA,NA,0.4282049687627061,15.602565520849005,NA,NA,NA,-0.2564100378598799,74.33591549213179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,included,233.4103985,166.3513676,-67.05903090000001,Europe,tundra grassland,68.319867,18.740062000000002,0,0,410,390,-0.804166615,19,19,0,0,NA,NA,NA,NA,0.7143845558781867,3.731705174862612,0.2841793257561702,0.005431834174536342,0.25362921237308805,0.9435456956989985,0.1753281875850297,0.03634491516528914,-0.08283142030929398,0.5590990771044481,0.9870408119398717,0.5966127017669521,0.8759752319528662,0.2754613551592553,-0.013688212927723457,-0.14334600760455668,-0.12965779467683328,0.002163916093170992,0.03233934307921811,-4.577398167947914,0.5872364565505617,0.09314842193508974,0.4594129148769561,0.0033897914591946637,0.12704030348664835,3.5286503930615154e-4,0.1312335436538634,0.0012625572481722064,0.11722565598663856,2.7304909425794497,0.14368353647692717,0.13767507464762374,0.152737300782199,1.3710709982603706e-4
abisko,2000,2000-06-10,2000-06-28,18,-0.2717946616885035,72.50256323203071,2000-07-31,2000-08-09,9,-1.056410228594761,13.335900233342308,2000-09-23,2000-09-29,6,105,93,-12,0.6239775838245766,0.6231015316708988,-8.760521536778088e-4,NA,NA,NA,included,233.4103985,166.3513676,-67.05903090000001,Europe,tundra grassland,68.319867,18.740062000000002,0,0,410,390,-0.804166615,19,19,0,0,NA,NA,NA,NA,0.7143845558781867,3.731705174862612,0.2841793257561702,0.005431834174536342,0.25362921237308805,0.9435456956989985,0.1753281875850297,0.03634491516528914,-0.08283142030929398,0.5590990771044481,0.9870408119398717,0.5966127017669521,0.8759752319528662,0.2754613551592553,-0.013688212927723457,-0.14334600760455668,-0.12965779467683328,0.002163916093170992,0.03233934307921811,-4.577398167947914,0.5872364565505617,0.09314842193508974,0.4594129148769561,0.0033897914591946637,0.12704030348664835,3.5286503930615154e-4,0.1312335436538634,0.0012625572481722064,0.11722565598663856,2.7304909425794497,0.14368353647692717,0.13767507464762374,0.152737300782199,1.3710709982603706e-4
abisko,2001,NA,NA,NA,0.2282052191022086,19.702567809667308,NA,NA,NA,1.2435904389772694,149.03589718158418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,included,233.4103985,166.3513676,-67.05903090000001,Europe,tundra grassland,68.319867,18.740062000000002,0,0,410,390,-0.804166615,19,19,0,0,NA,NA,NA,NA,0.7143845558781867,3.731705174862612,0.2841793257561702,0.005431834174536342,0.25362921237308805,0.9435456956989985,0.1753281875850297,0.03634491516528914,-0.08283142030929398,0.5590990771044481,0.9870408119398717,0.5966127017669521,0.8759752319528662,0.2754613551592553,-0.013688212927723457,-0.14334600760455668,-0.12965779467683328,0.002163916093170992,0.03233934307921811,-4.577398167947914,0.5872364565505617,0.09314842193508974,0.4594129148769561,0.0033897914591946637,0.12704030348664835,3.5286503930615154e-4,0.1312335436538634,0.0012625572481722064,0.11722565598663856,2.7304909425794497,0.14368353647692717,0.13767507464762374,0.152737300782199,1.3710709982603706e-4
abisko,2002,2002-06-10,2002-05-30,-11,4.428205147576637,-37.9974367679694,2002-07-31,2002-07-14,-17,5.9435900098237795,15.53588955218948,2002-09-23,2002-09-13,-10,105,106,1,0.6239775838245766,0.6084811407224694,-0.015496443102107182,NA,NA,NA,included,233.4103985,166.3513676,-67.05903090000001,Europe,tundra grassland,68.319867,18.740062000000002,0,0,410,390,-0.804166615,19,19,0,0,NA,NA,NA,NA,0.7143845558781867,3.731705174862612,0.2841793257561702,0.005431834174536342,0.25362921237308805,0.9435456956989985,0.1753281875850297,0.03634491516528914,-0.08283142030929398,0.5590990771044481,0.9870408119398717,0.5966127017669521,0.8759752319528662,0.2754613551592553,-0.013688212927723457,-0.14334600760455668,-0.12965779467683328,0.002163916093170992,0.03233934307921811,-4.577398167947914,0.5872364565505617,0.09314842193508974,0.4594129148769561,0.0033897914591946637,0.12704030348664835,3.5286503930615154e-4,0.1312335436538634,0.0012625572481722064,0.11722565598663856,2.7304909425794497,0.14368353647692717,0.13767507464762374,0.152737300782199,1.3710709982603706e-4
abisko,2003,NA,NA,NA,0.928205028367347,-22.1974375309088,NA,NA,NA,6.043590391293571,-10.86410052959728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,included,233.4103985,166.3513676,-67.05903090000001,Europe,tundra grassland,68.319867,18.740062000000002,0,0,410,390,-0.804166615,19,19,0,0,NA,NA,NA,NA,0.7143845558781867,3.731705174862612,0.2841793257561702,0.005431834174536342,0.25362921237308805,0.9435456956989985,0.1753281875850297,0.03634491516528914,-0.08283142030929398,0.5590990771044481,0.9870408119398717,0.5966127017669521,0.8759752319528662,0.2754613551592553,-0.013688212927723457,-0.14334600760455668,-0.12965779467683328,0.002163916093170992,0.03233934307921811,-4.577398167947914,0.5872364565505617,0.09314842193508974,0.4594129148769561,0.0033897914591946637,0.12704030348664835,3.5286503930615154e-4,0.1312335436538634,0.0012625572481722064,0.11722565598663856,2.7304909425794497,0.14368353647692717,0.13767507464762374,0.152737300782199,1.3710709982603706e-4
abisko,2004,NA,NA,NA,-0.47179464976757457,-20.59743142739319,NA,NA,NA,2.743589246884288,149.53591244037233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,included,233.4103985,166.3513676,-67.05903090000001,Europe,tundra grassland,68.319867,18.740062000000002,0,0,410,390,-0.804166615,19,19,0,0,NA,NA,NA,NA,0.7143845558781867,3.731705174862612,0.2841793257561702,0.005431834174536342,0.25362921237308805,0.9435456956989985,0.1753281875850297,0.03634491516528914,-0.08283142030929398,0.5590990771044481,0.9870408119398717,0.5966127017669521,0.8759752319528662,0.2754613551592553,-0.013688212927723457,-0.14334600760455668,-0.12965779467683328,0.002163916093170992,0.03233934307921811,-4.577398167947914,0.5872364565505617,0.09314842193508974,0.4594129148769561,0.0033897914591946637,0.12704030348664835,3.5286503930615154e-4,0.1312335436538634,0.0012625572481722064,0.11722565598663856,2.7304909425794497,0.14368353647692717,0.13767507464762374,0.152737300782199,1.3710709982603706e-4
abisko,2005,NA,NA,NA,-0.27179495971172196,57.30256628378841,NA,NA,NA,4.743590438977291,90.53588955218969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,included,233.4103985,166.3513676,-67.05903090000001,Europe,tundra grassland,68.319867,18.740062000000002,0,0,410,390,-0.804166615,19,19,0,0,NA,NA,NA,NA,0.7143845558781867,3.731705174862612,0.2841793257561702,0.005431834174536342,0.25362921237308805,0.9435456956989985,0.1753281875850297,0.03634491516528914,-0.08283142030929398,0.5590990771044481,0.9870408119398717,0.5966127017669521,0.8759752319528662,0.2754613551592553,-0.013688212927723457,-0.14334600760455668,-0.12965779467683328,0.002163916093170992,0.03233934307921811,-4.577398167947914,0.5872364565505617,0.09314842193508974,0.4594129148769561,0.0033897914591946637,0.12704030348664835,3.5286503930615154e-4,0.1312335436538634,0.0012625572481722064,0.11722565598663856,2.7304909425794497,0.14368353647692717,0.13767507464762374,0.152737300782199,1.3710709982603706e-4
abisko,2006,2006-06-10,2006-05-17,-24,1.6282050760510667,-2.597435242090498,2006-07-31,2006-07-16,-15,1.84359010519126,-63.06409366314239,2006-09-23,2006-09-25,2,105,131,26,0.6239775838245766,0.6768099807413186,0.05283239691674202,NA,NA,NA,included,233.4103985,166.3513676,-67.05903090000001,Europe,tundra grassland,68.319867,18.740062000000002,0,0,410,390,-0.804166615,19,19,0,0,NA,NA,NA,NA,0.7143845558781867,3.731705174862612,0.2841793257561702,0.005431834174536342,0.25362921237308805,0.9435456956989985,0.1753281875850297,0.03634491516528914,-0.08283142030929398,0.5590990771044481,0.9870408119398717,0.5966127017669521,0.8759752319528662,0.2754613551592553,-0.013688212927723457,-0.14334600760455668,-0.12965779467683328,0.002163916093170992,0.03233934307921811,-4.577398167947914,0.5872364565505617,0.09314842193508974,0.4594129148769561,0.0033897914591946637,0.12704030348664835,3.5286503930615154e-4,0.1312335436538634,0.0012625572481722064,0.11722565598663856,2.7304909425794497,0.14368353647692717,0.13767507464762374,0.152737300782199,1.3710709982603706e-4
