ChangeSOS_TempAnom_2mo_sos_pvalue,ChangeSOS_TempAnom_2mo_sos_slope,ChangeSOS_PrecipAnom_2mo_sos_pvalue,ChangeSOS_PrecipAnom_2mo_sos_slope,Change_ndvi_max_TempAnom_5mo_max_pvalue,Change_ndvi_max_TempAnom_5mo_max_slope,Change_ndvi_max_PrecipAnom_5mo_max_pvalue,Change_ndvi_max_PrecipAnom_5mo_max_slope,Change_ndvi_max_ChangeGSL_pvalue,Change_ndvi_max_ChangeGSL_slope,ChangeGSL_TempAnom_5mo_max_pvalue,ChangeGSL_TempAnom_5mo_max_slope,ChangeGSL_PrecipAnom_5mo_max_pvalue,ChangeGSL_PrecipAnom_5mo_max_slope,site,OverallTemp_pvalue,OverallTemp_slope
0.35941513945016623,-1.133448368639077,0.17383750899265932,-0.08447994714693406,0.14201412909911224,-0.0039377162898124665,0.0019340156604175688,3.2070228276755733e-4,2.1608417568565405e-5,0.0017903907123161535,0.10901013113654301,-1.5614321234592636,0.023317009885057846,0.08839099425425537,saline,0.46170172865076764,8.341836244155946e-5
3.635562353026193e-6,-5.534267751664085,0.013131848618784563,0.07209010002863558,0.8821774978259908,3.3433680666996863e-4,0.7813732148349937,4.249377404866947e-5,0.07561240182206355,5.780163893147278e-4,0.052843076814221436,2.3684275895121925,0.4874807348714181,-0.059334944127045514,sage,0.1904641978497125,9.697590764851573e-5
0.1750598451709944,-5.722138298549117,0.12492902442995503,0.5248169183797369,0.5412413911250431,-0.00396987003460735,0.38215092670400164,-6.885844293181107e-4,0.25347890458539285,-4.502590008382421e-4,0.34865879840768843,-4.064111902647119,0.09617782359922161,0.851352700265586,potrok,0.7074631741143097,1.7255301603433732e-5
0.9061308519159833,0.9943191241049488,0.9317359209179894,0.010578183043346451,0.03484607393672832,-0.009995137153103318,0.07904651902339573,2.0483038249753777e-4,0.2339668163262615,2.619449895776159e-4,0.8033945791470778,1.5375600302562027,0.8208311835627387,0.0336212318459931,pinj,0.3223396128717707,4.517559723164793e-5
0.10953788812163925,-7.393465805485418,0.002689174392540646,-0.563791261400062,0.5620173204432026,-0.0018448122871700702,0.12692192830645432,2.5738437249154763e-4,0.031783947186260236,5.428667867518535e-4,0.13680479294329992,-3.263895724333421,0.08228750039889059,0.2040775213531372,ping,0.6344774128186199,2.671213674768503e-5
0.7800212175670611,0.45139121376181357,0.3290505812717991,-0.2947354361228129,0.07055259491515353,0.007811500201148625,0.4536091147880301,2.386143193217348e-4,2.874677651641798e-7,0.002146348449535219,0.3476124004386395,1.5515744103215918,0.10225673977133383,0.19046372587515384,ovor,0.45221929876495204,1.1813192218683481e-4
0.4227504578533726,-10.755281273495584,0.1074663032645548,-0.34337339418976986,0.26538967169953487,0.00639133431675569,0.8150486534666896,5.392649389057306e-5,0.08104006629334827,4.549956779662761e-4,0.5860141940980426,-2.7806985186826627,0.655775048429164,0.09002298875917676,nilla,0.21332652282781783,7.045760836286218e-5
0.6380202104625009,-2.0804839672012037,0.0012656213870995523,-0.4541867325158891,0.13866056258419232,-0.005023417998608416,0.010186088960853266,7.080200085087615e-4,1.2755968823293485e-6,0.001107400332544463,0.005520825513223915,-6.071655489016114,8.78828170863746e-4,0.5970677968030059,mtca,0.646214194206765,2.758539972918582e-5
1.8789241731661005e-6,-2.5956877535750933,0.6140180988469868,-0.024774628476443836,0.7383424397096585,7.592386893781196e-4,0.8735818866621884,2.2916411781814937e-5,0.6134636757392437,4.131563974113436e-4,0.31030514126677383,0.49007513933282326,0.2503428451374852,0.03508409655697374,msum,0.6817543171630109,5.638988644427612e-5
0.7355843311380788,0.36242082969038447,0.8536164371322459,-0.04572276802258239,0.8650448752571267,-3.5103845414500374e-4,0.36080672832669336,2.1204865600212307e-4,0.6374260262518293,9.177317292605907e-5,0.6582155640127375,-0.846892533105247,0.4063085741158303,0.179056390961604,msla,0.6489588686951446,4.223879702057606e-5
0.025149289918642567,11.5665079777221,0.01496196635097695,-0.3405212478128494,0.10809020956956855,-0.005864853403346721,0.4078624110460878,1.418836321086911e-4,8.688523216959527e-5,9.324778287926909e-4,0.00645885008069683,-7.122267123652529,0.3864294665698338,0.11196291556945696,mitch,0.37127784750503867,5.251600296128825e-5
0.8870697486380428,-0.398496065644244,0.7743674678098595,0.00960105437366096,0.9228946079216879,2.765844728205363e-4,0.7429567620862971,2.4471393115010295e-5,1.2462460131095842e-7,0.0013419427372983377,0.21439983300664997,-1.9837141634499877,0.4093297053811259,0.03467830726601221,mcla,0.17566025479852546,8.404649365357341e-5
0.9538366184201922,-0.1951637390983118,0.256284739114248,0.157625329940692,0.5138204072476678,0.002121582676241639,0.007171828079163888,2.9592690427036314e-4,0.19744992090586788,-3.035072497559932e-4,0.10708598975769204,-4.687622807283308,0.151878476801055,-0.1540422085711737,mcdan,0.47528453421803085,7.096860225452402e-5
0.27498476039163167,6.856993768482202,0.1789780715026366,0.2727415524836975,0.2953617349035177,0.003719948979916542,0.37308970912550377,1.140117718849082e-4,0.009039356880754195,3.1378862681613417e-4,0.3499333812411698,-5.012598259784996,0.2495853787920717,0.22055491261451998,marc,0.5976249325102563,2.6240862998630534e-5
0.9741278077759346,0.1568480446086675,0.014584608198541111,-0.7812146779797229,0.2601331511698355,-0.004670358553802993,0.00620239528817512,4.82746870430551e-4,2.5537806429474098e-5,0.0010039046696586017,0.0015183269820434272,-8.709370719478908,1.1489774200149103e-5,0.5005134301117983,lubb,0.21726610122847986,1.131211892318051e-4
1.8615870615216381e-6,-6.303738900504866,0.10633334776271251,0.10640706310248722,0.7458462154958121,7.564655554519064e-4,0.58488007535782,-7.121377298403569e-5,0.6681217037106965,-1.422361028107553e-4,7.216818267003182e-4,3.8776939713018046,0.1430843795080702,-0.10088648471545349,look,0.4235552315823917,5.722559700400863e-5
0.15972349555580057,-2.5505323563077833,0.03960451625363112,0.0752146194719685,0.5875805852934444,0.0015582382439114754,0.8926021356009644,1.3751089138984298e-5,0.049676338701753676,8.513986057423619e-4,0.7284164066992772,0.509054778606555,0.5492224319217917,-0.03090996957809581,lead,0.27020759538088174,4.6593837602622114e-5
0.6829532447511028,1.1161214399767814,0.9923678024906579,0.002318943768771042,0.4705525090727708,-0.0043974053715487545,0.7351382364468244,7.795039773016002e-5,0.7808292982404482,1.8153669430090962e-4,0.20210735109396322,4.1800292565327695,0.757167018284513,-0.039751340594562055,lancaster,0.1154565500084033,7.851121954749688e-5
0.30917280344384873,-0.6982521617047044,0.3541564682421635,-0.03503200186490703,0.963087751532838,9.748017577330267e-5,0.15464349193677698,1.267328169661234e-4,0.5939599092804937,3.21956651508881e-4,0.3598156206567952,0.602807732350593,0.28713300686062276,0.030088138751605382,lake,0.5574099829013351,7.449730463035626e-5
0.5419901200329957,-7.066127945538303,0.05789711107400333,-0.3311159393018012,0.5560634991262894,0.003336478252408276,0.23080452961389997,9.627067235713809e-5,6.236717139575594e-5,3.9595632105879954e-4,0.3511518483720706,9.524711653547033,0.9274924128307802,0.013549397072657694,lagoas,5.901292808759848e-4,9.357332859503715e-5
0.7908799877867072,0.2298384845292986,0.6705182102384185,0.01284010155464867,0.052582509195667315,-0.007920029843342655,0.003032373351711137,2.9610246846224135e-4,5.072953966422592e-4,0.002393491540639174,0.038413089498660485,-2.1599203366441238,0.010295895009212084,0.06713215300564353,konz,0.48829971855875287,7.717494848503603e-5
0.08076553333887644,-2.5008190720589876,0.7183565851060403,-0.027199594337320655,0.8753014113564066,2.7458075259987854e-4,0.4854115237865976,-6.72617756973664e-5,0.3462585536116185,-2.7186944612322717e-4,0.5042019967589928,0.7914443304852666,0.06008315249183689,0.11968572438381886,koffler,0.45215420029841447,8.38247562664602e-5
0.18877993716913505,-3.091539566696935,0.7605621313824413,-0.07509859229747885,0.2297097984363564,0.003073995731898126,0.17118340329002713,2.85616567356691e-4,3.1113518831344036e-5,0.0010463443526338026,0.3656664449055822,1.6575075365424221,0.11447531261534091,0.23250457839789881,kirik,0.12689081577823577,1.3247285095429023e-4
0.3136410334463153,6.171587884553686,0.3576592483347676,-0.2115088498946788,0.3695708785273071,-0.005136114546997142,0.0021619188316607326,6.875421477896173e-4,3.843026132441215e-5,9.78074992064973e-4,0.004481337044644701,-10.572995764011807,3.933896963823002e-4,0.5362056080181062,kiny,0.2116427682431325,7.143602283885266e-5
0.06063781855098437,-2.745557042008227,0.9231798856143929,0.012190521520244902,0.37099477187398056,0.004892068947681156,0.406692250627088,3.5348743032449336e-4,0.8637636189903517,-1.0529602317896353e-4,0.26012349536361695,-4.1766967089185965,0.6174841131831644,-0.1502967615610015,kilp,0.16838877670404762,1.3715839726765672e-4
0.09749092728351941,6.091543013003051,0.5020407915292111,-0.03557211376811536,0.9364459541234924,3.2648243765189103e-4,0.694585133611241,5.45464168996978e-5,0.02662967189916632,6.335485966075563e-4,0.004452440099088816,-6.8752278515693925,0.21771054922547198,0.10752680324968462,kidman,0.786651176168434,1.192814556567789e-5
0.5822647501378106,-1.6355063754959585,0.4292343461540248,-0.11885655267454855,0.6611853204932622,0.0013172435205285077,0.11536309138271177,1.2224295308477283e-4,0.10267306389361186,2.032446107373191e-4,0.16238374957532284,6.6366376368375315,0.11823562065894355,0.19538333484259826,kibber,0.12523176274681014,1.2241963362025936e-4
0.06290328906539559,-1.593200425502693,0.6063865915723721,-0.028084838665833577,0.400736940250351,0.0018378686630916778,0.3649242102924781,1.1748235342505083e-4,0.012854289128827946,0.001092015717239779,0.20014862489149268,1.2449448785928237,0.6062870004955803,-0.030186189479304962,kbs,0.45464084164186325,8.150475822977166e-5
0.20839786366867452,-4.910049165242447,0.30039408183099603,-0.15309403670138902,0.8471503214226936,0.0021931131368152553,0.6102980258695323,-1.712885829892586e-4,0.29812269355925786,-0.001293612382065679,0.3630294766190341,3.2546330825742746,0.7162482081528927,0.04005040066096166,kark,0.14639941941574663,1.3425723836800845e-4
0.048156355030971786,10.991087606898533,0.2031667975885121,0.43200922521668944,0.7343796304351509,9.170983854243674e-4,0.3232377902066067,2.1676091420081618e-4,0.1335066732410741,2.245015843268191e-4,0.1883029617753616,-4.531412116311742,0.8238520291888964,0.06381056479008063,jorn,0.10337153980889588,1.3967139383161937e-4
0.646758275602038,-1.2056891438218231,0.14058800372363953,-0.07608436361788942,0.14071576174992254,0.0038139361383838655,0.06263753323880115,1.1380244432966245e-4,3.6488874027734652e-9,0.0013378310029062987,0.9337602133134444,0.13406969769505894,0.10154695360157863,0.061657188228202195,jasp,0.028784724579258382,8.074139767280662e-5
0.32666431521593053,1.9893135629226117,0.18230041533146918,-0.34155245450464006,0.5598359173706575,0.001545112188148228,0.04463536020049826,3.5054556639276056e-4,2.601354236112979e-4,0.0011567086396869141,0.73773604664231,-0.4697521657297474,0.03359148722000226,0.19517789735197633,hustai,0.3986472731021198,1.3179677414136562e-4
0.7674993647804712,-0.9713370809855404,0.1587827429239473,-0.03999065907400748,0.790345188730545,-8.70025905433411e-4,0.07507056411637054,1.2560661705608912e-4,2.221522110509718e-8,0.0014970896233968013,0.2425015616400856,-2.005708478943831,0.07442588878436536,0.0666891392791497,hopl,0.10928080958925514,8.914136623066571e-5
0.017838766907235067,-5.143534027185517,0.14921276096338112,-0.23057223007224206,0.33550110531379285,0.004200912882356195,0.02138905265131188,4.799246550244256e-4,0.029164884833313243,5.090443258458881e-4,0.6541731259251564,-1.9414859033245995,0.005143609090478208,0.5532164661146235,hero,0.06485302397102707,1.0052535877696868e-4
0.5507666793655943,1.875014822141689,0.2379078104760455,-0.03344788453063634,0.013684400464847883,0.004915587826464994,0.2811279750755136,3.155039420267812e-5,0.0023957678385757132,6.78379807226109e-4,0.4058555342018596,-1.2643664009313742,0.11977866745106402,0.033035365077312154,hast,0.3194699374185582,3.1324523242542915e-5
0.50846185607399,-1.2104865079031193,0.8988442939266036,-0.03703619650690149,0.013481360317887114,-0.0030081388623576116,0.0913442735256064,2.762919073999547e-4,1.1039395486249797e-4,4.3440680429496676e-4,0.5900866059417025,-0.9846749645833502,0.0845190532915292,0.4039779676958724,hart,0.20951671880745676,1.1390888345729958e-4
0.4011284951792784,-2.0734677883896593,0.2737831789555916,-0.09095174447478636,0.7790071332099162,9.021380882779351e-4,0.26588602659195776,1.3575013992072005e-4,0.9360964301819805,-2.4426384575151363e-5,0.8598407502458445,0.3845009395895575,0.14594054474808268,0.11899868159751188,hall,0.23981969399782405,1.1256232186024555e-4
0.11069403330386363,-1.1487847685026495,0.8854518901888677,-0.0037288804396047753,0.564816073554953,-0.002314348407257377,0.006283132150751471,3.145848580951843e-4,0.31086345518752156,0.0011457901991946378,0.8747676373232675,-0.11237413381537552,0.09331067855370147,0.03576378187538907,glcr,0.5169950512245405,7.772897084144337e-5
0.5468987190605665,-2.0446168583125863,0.9355133768783526,-0.005251543083993126,0.8277528194671007,6.171871567275517e-4,0.7661620614162042,-3.318253042405242e-5,0.0589599729746179,4.4452009223906025e-4,0.49013003694864365,1.5560240466070105,0.18471061963985827,0.11627588591856934,glac,0.3802975576622093,4.764034631271223e-5
0.43809568542666666,-3.6647152046189073,0.5696410554181466,0.08032944995234655,0.4147015422087995,-0.002569254246273784,0.7929820192284518,-2.1723254531960804e-5,0.012523149633710571,8.041728244885439e-4,0.46790136903982626,1.7328599742590287,0.5920217990483021,-0.03337851789404476,gilb,0.07754099238303339,6.530097299327582e-5
0.9340381384028389,-0.43550133965526855,0.368333658747792,0.22792940564259961,0.0064987952430370175,0.007200127830448179,0.4476725732193193,-1.4407760669352696e-4,0.0016639142598895522,5.900955347276453e-4,0.22988896835499836,3.4938968590751482,0.7689489514585202,-0.05765328817688949,gall,0.07274419705649893,1.290555837331304e-4
3.315776230802511e-5,-4.121375670648405,0.6044992807642808,-0.03960299582287054,0.1856212166042434,0.005590809265397306,0.8166488009345144,3.4438174059181244e-5,0.14661709110759513,6.938882691416891e-4,0.6293709311337727,0.8741179033538212,0.6529024809112385,0.028142558450088985,frue,0.10687814944502098,1.1910873357568945e-4
0.6961525774505029,3.279740150625831,0.012360301043376336,-1.4591250170356111,0.0742696470073056,-0.0031651584908873914,0.1407282068960502,4.4605601811864353e-4,2.5816419752501473e-5,3.5319442032519943e-4,0.06403022521829407,-7.386294918092957,0.43547006554509027,0.5448469247486102,ethamc,0.4282768774963722,5.371826347879513e-5
0.13269971743401987,-1.4660451163228243,0.3249761803719813,-0.09449110478008403,0.8430293684561614,4.91769603119191e-4,0.08242656851587515,2.3893909660243e-4,0.15028748946564555,3.5109669694759205e-4,0.9663117633380165,-0.105631568673916,0.01932673794437126,0.311845817982915,elva,0.1675121301547533,1.3020420507959163e-4
0.7008956551685492,-1.8274639835277469,0.17318349037543615,-0.14381229446940483,0.7653685239157125,0.001375871577033423,0.0534933304213072,3.253131864439571e-4,7.887563574625228e-5,0.001151331307343355,0.876897443376142,-0.4319684555164667,0.01677108508008565,0.23861111728312087,elliot,0.06466386177754622,6.522062642440168e-5
0.22070160291705115,3.94217271015925,0.9347892921295956,0.003320649445229957,0.8790616097329969,-4.58673736873754e-4,0.9672858718039599,-2.3973792635490387e-6,0.006665623984662792,0.0010132757642218899,0.22449839828799434,-1.800953794016407,0.09987592937726052,0.04671492217488347,elkh,0.005093471995154693,7.8289336252269e-5
0.5588648724367656,-0.5197437556679498,0.8270443527305036,-0.008452263617383248,0.4297520701252959,-0.002377337255624517,0.12303233264812646,1.5319498796605288e-4,0.9865926073690436,-6.11814098390421e-6,0.39521411001655415,-1.3157279435234177,3.6689907503137956e-4,0.16695697050571287,doane,0.5323160267805769,7.383989497134512e-5
0.7367757380167019,-3.927001713146278,0.7734823288070989,0.1557169608245248,0.9040736079942033,-8.579979388307671e-4,0.10619869691332624,4.7755243360244064e-4,0.042601258850723626,5.236105618561589e-4,0.9563509015591635,-0.332121533025243,0.6302696518548088,0.1251811322497039,derr,0.17147156512141015,6.155744036316051e-5
0.7441887488465795,-0.801981280491172,0.5368645109113297,0.03584772589821111,0.25991958972030166,0.0021861635753548693,0.9128424901395622,-8.331279928220029e-6,0.07557688257166638,4.300231655457853e-4,0.8899049349152188,0.1978843179057749,0.9693546322955405,0.002132467398570645,cowi,0.47543600693739974,4.397888964827228e-5
0.10306774833833604,-4.7447327001935244,0.7567621429560893,-0.018054726767591473,0.8095460001601951,-0.0014278758620069462,0.007628934117540083,2.4633259692531634e-4,6.85133091413756e-6,0.0011095436301618374,0.6101640746322997,1.9534536996387326,0.05873884440997166,0.11640382976823231,comp,0.1721238347969052,6.977989091273466e-5
0.26628662942660974,-5.623653041837148,0.002149237911359986,-0.4177563362406002,0.29500446318649204,0.006412085020126567,0.46176392490066653,9.73038402508936e-5,4.9102083150267344e-5,8.170016130902614e-4,0.31761269838538553,5.244026971225334,0.8631873200828126,0.019607584814711324,chilcas,0.6978919796396971,2.0952706576089716e-5
0.0010133112355179762,-2.627808347026152,0.013333752979627855,-0.21318051567359894,0.14620927147548599,-0.004201581119199373,1.8499570831581658e-6,7.124866195901335e-4,0.004441767351813468,8.25829213913604e-4,0.08261575656515575,-2.796386989790312,5.016055808152923e-4,0.31355891213698756,cdpt,0.5439914524415274,6.600185709693748e-5
0.025304121453994022,-2.5253868308170326,0.9743116846798736,0.0016416454983731738,0.15822894635551843,0.0036015473767669073,0.0017471184303858554,2.1648407396369072e-4,0.053205912236977924,7.304068666544918e-4,0.05872724204610406,2.5906050231416966,0.07700592604666541,0.07199354218213362,cdcr,0.568587327758467,7.38118743410949e-5
0.0023129582025506164,-4.051601340605345,0.23068616198536207,0.07682170073189204,0.847055851780205,-6.439668056935603e-4,0.3636209637293122,-8.274279627380818e-5,0.21642425858419026,-5.945646490311988e-4,0.014997179626545249,2.9214332899995865,0.2155858534588375,0.04235994481825749,cbgb,0.6146662327685934,6.062201726539904e-5
0.7641703824687598,0.9992609268305119,0.6817874559990388,0.28527690479355056,0.4959723841632332,0.001763799976048677,0.11511003288732581,3.379676988787923e-4,0.713799130263747,6.951254762006932e-5,0.7211347711863854,-1.3849750872373485,0.11067509474120851,-0.5084147297067887,bynb,0.3115111110010898,1.2179708513789271e-4
0.059496776445054717,-4.728309024141077,0.8487826111803514,0.024769654186367007,0.7699904565861269,0.0013658935119907486,0.9049983778466575,-1.625215605237947e-5,0.5230085996922722,-3.063008180053223e-4,0.23612645874781446,-3.760189823467782,0.6428198548855153,0.044325069760004616,burren,0.29660472916795577,4.4328394778603044e-5
0.50136826438168,3.389737271910343,0.9228354922338555,0.018583602999242298,0.014411192228460807,0.013424060840487676,0.40894986368497377,1.4609971985863978e-4,0.11913555699623585,3.866046698190233e-4,0.8949163197029244,0.7090426625533806,0.63920322083672,0.07548241799654483,burrawan,0.4837313941917004,3.886850424351651e-5
0.20320007374972746,9.905538160063902,0.08685911150915737,-0.30760821569801644,0.7263180598092491,0.0013229578260513103,0.08263002570990682,1.570150516840731e-4,0.11524072435792442,2.981609613799187e-4,0.3654718752964152,-4.411853534112481,0.05373555574654289,0.22510052512012146,bunya,0.30122581053661535,5.229507892668545e-5
2.5303899470447422e-5,-4.892140988776649,0.5342525022327125,0.045941811329126774,0.3496384562523248,-0.002637268339308818,0.01284547841408036,5.16365694469859e-4,0.7504024835894881,1.3873347787923801e-4,1.981277708047679e-4,3.8300969531421716,0.4210806419687102,0.06998035344925753,bttr,0.4370705075392891,5.780491501431692e-5
0.10704097996811164,-5.176521513393481,0.5467867407309881,0.039150754723228834,0.763052282837731,-0.001400000479958695,0.012566278265007858,4.154114879493971e-4,0.6911611837397145,-1.759470112758022e-4,0.46293559758112524,1.8586420750480708,0.9840609337373404,-0.0020132918142166958,bogong,0.20744832229575816,7.134767013909837e-5
0.4535253283444054,-2.7346489323178327,0.9161513984093532,0.025853378918547033,0.45506639540320404,-0.002838074227841131,0.7133597936550737,1.2809911272757644e-4,0.0018148350493394634,6.74051129326246e-4,0.8738944388329994,-0.5236068656299887,0.9597967004165129,0.015198766440328958,bnch,0.4370705075392891,5.780491501431692e-5
0.6015852780385813,-0.6409264572137304,0.6400268416423005,-0.020303146078607125,0.08191501230437032,0.005365088381721893,0.8111680197996289,2.0852574356488147e-5,0.001253352218814599,0.001677011916238261,0.15457145381484935,1.4824134163846916,0.12685142459804935,0.04368114655985664,bnbt,0.5370481895252148,6.924254540681545e-5
0.7046916469834537,-1.0624172424434375,0.48755732585000455,-0.11486657539475065,0.05150311388880824,-0.01026682071766984,0.09762785250180397,6.229889135545693e-4,5.647486209484806e-5,0.001220109681351277,0.8084964234974055,-0.7025522275221722,0.9454007526090398,-0.01404378200482084,bldr,0.5446807031768734,5.403249183168183e-5
